position,sess,burst_type,ids,amp,freq,duration
2,140510,cc,8604,0.5255715629000001,17.8380188741,0.1075544174
-3,140510,cc,8605,0.4862757513,22.288961568,0.1741357234
-3,140510,cc,8606,0.6899171011,20.3849706399,0.09987195900000001
-3,140510,cc,8606,0.5856320555,21.2903352602,0.18309859150000002
0,140510,cc,8607,0.12017857450000001,25.5420539427,0.085787452
2,140510,cc,8608,0.8265854096,21.6141342355,0.133162612
2,140510,cc,8608,0.36032126600000003,26.9953804762,0.14980793850000002
2,140510,cc,8608,0.4199147911,23.0500908285,0.1702944942
2,140510,cc,8608,0.3761771628,20.6656694015,0.1370038412
0,140510,cc,8610,0.548016356,19.4013947679,0.4673495519
-1,140510,cc,8611,0.47242666310000003,19.116865158,0.1549295775
-1,140510,co,8611,0.6355485007,18.1315742699,0.2253521127
0,140510,cc,8612,0.3918016896,17.3054307394,0.1766965429
0,140510,cc,8612,0.7019988834,18.3015032398,0.171574904
0,140510,cc,8612,0.6033952008,26.0826606389,0.15236875800000002
0,140510,cc,8613,0.5718648058,19.0956144412,0.3175416133
1,140510,cc,8616,0.6240323205,18.0525488561,0.16645326500000002
1,140510,cc,8616,0.22841915100000001,18.4421749063,0.21766965430000002
-1,140510,cc,8618,0.7473808525000001,22.1159395463,0.1805377721
-1,140510,cc,8618,0.255759083,22.6991460411,0.1869398207
-1,140510,cc,8618,0.3772383083,21.655609255,0.1370038412
1,140510,cc,8619,0.4843975185,16.834937486,0.119078105
-1,140510,cc,8620,0.7392164695,22.9594562282,0.2138284251
-1,140510,cc,8620,0.7050886831000001,22.2095952849,0.133162612
2,140510,cc,8621,0.27425377830000003,17.3027223582,0.3495518566
2,140510,cc,8621,0.3336282119,24.6489104011,0.1254801536
2,140510,cc,8621,0.5642053311,18.5451436354,0.1626120359
0,140510,cc,8623,0.25000388430000003,17.8594293596,0.119078105
0,140510,co,8623,0.7077028863,23.4606694552,0.0806658131
-2,140510,cc,8624,0.7330756183,22.2681184738,0.1344430218
-2,140510,cc,8624,0.48925073560000004,20.3920867086,0.2996158771
3,140510,cc,8625,0.5105235570000001,19.8599427795,0.1984635083
0,140510,cc,8626,0.6520716503,25.6481408457,0.11011523690000001
0,140510,cc,8626,0.4709871519,21.6078988091,0.3252240717
0,140510,cc,8626,0.6264285956,20.4403899551,0.1434058899
0,140510,cc,8628,0.499564208,15.1474840531,0.119078105
-2,140510,cc,8629,0.6021152399,19.9420048052,0.3533930858
-1,140510,cc,8630,0.5222179572,24.2869862409,0.24455825860000002
2,140510,cc,8632,0.4745535763,17.4303498273,0.2240717029
2,140510,cc,8633,0.5358122758,18.2616685021,0.16389244560000002
-2,140510,cc,8634,0.42970548810000003,20.5163336962,0.1459667093
-2,140510,cc,8634,0.5482998973000001,21.46115625,0.23815621
3,140510,cc,8635,0.4085454706,23.8181051979,0.1267605634
3,140510,cc,8635,0.2718201802,25.487806681,0.0781049936
-3,140510,cc,8636,0.5578370247000001,18.2368931185,0.1062740077
-3,140510,cc,8636,0.5998035041,18.3511275974,0.1651728553
-3,140510,cc,8636,0.7103222745000001,18.9424724181,0.1574903969
1,140510,cc,8637,0.3115751706,18.7085857904,0.11011523690000001
2,140510,cc,8638,0.5087946692,17.157289079,0.2317541613
2,140510,cc,8638,0.3380016403,20.8471031626,0.19206145970000002
3,140510,cc,8642,0.5884222333,17.7667313348,0.1702944942
0,140510,cc,8644,0.5282879717,22.4467816484,0.13060179260000002
0,140510,cc,8644,0.3832374269,19.3172819224,0.2087067862
1,140510,cc,8647,0.5363424107,17.894549568,0.45710627400000003
-2,140510,cc,8649,0.5054676224,24.07131458,0.119078105
-3,140510,cc,8650,0.4568929974,22.4337335632,0.085787452
-3,140510,cc,8650,0.2894299591,19.68299171,0.2125480154
2,140510,co,8651,0.6442767065,24.4107167969,0.1959026889
2,140510,cc,8651,0.2751321352,23.4059961944,0.1357234315
1,140510,cc,8653,0.4515609081,23.0957032295,0.12291933420000001
1,140510,cc,8653,0.44878142870000004,17.9112227363,0.3329065301
-3,140510,cc,8656,0.8553387604,21.0429701093,0.0921895006
-3,140510,cc,8656,0.2501384631,20.232865541,0.3034571063
-2,140510,cc,8657,0.6526194833,18.6914902441,0.1626120359
-2,140510,cc,8657,0.3179384578,17.9550686496,0.1549295775
-2,140510,cc,8657,0.6138076008000001,20.2252338582,0.1011523688
-2,140510,cc,8657,0.27146749940000003,22.5157049681,0.2151088348
0,140510,cc,8658,0.7103292497,22.6260931481,0.133162612
0,140510,cc,8658,0.5824760055,16.7260766526,0.17541613320000002
0,140510,cc,8658,0.4850620263,22.8264285192,0.085787452
0,140510,cc,8659,0.692525276,21.5654754801,0.46862996160000003
2,140510,cc,8661,0.5418314042,23.4169909999,0.0883482714
3,140510,cc,8663,0.21360177100000002,20.9561926971,0.14724711910000002
3,140510,cc,8663,0.30389854250000004,21.4182997301,0.1344430218
3,140510,cc,8663,0.5638255241,23.8732467016,0.0793854033
-1,140510,cc,8665,0.6592737624,20.1594013736,0.1997439181
-1,140510,cc,8666,0.39485348670000003,17.7327467378,0.1805377721
-1,140510,cc,8666,0.29997255970000003,15.6526509767,0.3149807939
-1,140510,cc,8666,0.3055894509,21.0378858568,0.37131882200000005
1,140510,cc,8667,0.7944220255000001,19.9459327151,0.1971830986
1,140510,cc,8667,0.36406018160000003,17.0849659719,0.1728553137
1,140510,cc,8668,0.6599949301,23.9174852581,0.1997439181
1,140510,cc,8668,0.5331199608,23.6504262273,0.1651728553
1,140510,cc,8669,0.4350641327,17.6055323044,0.11267605630000001
1,140510,cc,8669,0.8317233073,18.2290260854,0.1651728553
1,140510,cc,8670,0.5678233451,18.6604091533,0.18309859150000002
1,140510,cc,8672,0.321976539,16.2769409149,0.1254801536
-1,140510,cc,8673,0.5400224375,18.7286085994,0.1562099872
-2,140510,cc,8674,0.5099189544,24.2475751041,0.171574904
-2,140510,cc,8674,0.2380151895,18.2436595454,0.11139564660000001
-2,140510,co,8674,0.5332544242,16.3915499111,0.1293213828
-3,140510,co,8675,0.6104605843,19.9266937284,0.14980793850000002
-3,140510,cc,8675,0.29282095350000004,25.6010530524,0.2688860435
1,140510,cc,8676,0.3841415547,26.0939781555,0.11139564660000001
2,140510,co,8677,0.7531801089,18.0075465216,0.2163892446
2,140510,cc,8677,0.5714879245,21.7764022325,0.1395646607
-2,140510,cc,8678,0.8022129982,23.122030353,0.1254801536
1,140510,cc,8679,0.6175905938,18.5418101493,0.1088348271
1,140510,cc,8679,0.6117464904000001,21.594491107,0.5134443022
-1,140510,cc,8681,0.5433346652000001,20.6278533705,0.1971830986
-1,140510,cc,8681,0.46789351770000004,17.0714265443,0.17797695260000002
2,140510,cc,8682,0.3166968442,17.6269303747,0.119078105
2,140510,cc,8682,0.3742235809,18.3613462257,0.1651728553
-1,140510,cc,8686,0.7137579393,20.2289360064,0.14212548020000002
-1,140510,cc,8686,0.3139803027,19.8328955009,0.1997439181
2,140510,cc,8688,0.6480641848,22.1424276569,0.1741357234
2,140510,cc,8688,0.3062115472,16.4867699092,0.1766965429
-1,140510,cc,8689,0.428091033,20.2899262945,0.4058898848
-1,140510,cc,8689,0.8252709092,18.2777832028,0.1062740077
1,140510,cc,8690,0.3925701104,20.4346045545,0.0985915493
1,140510,cc,8690,0.5945029482,18.9395020273,0.2163892446
0,140510,cc,8692,0.7025700746,18.4606387991,0.16133162610000001
0,140510,cc,8692,0.546668306,19.5973967409,0.2560819462
-1,140510,cc,8693,0.4315667325,22.3771886508,0.0909090909
-1,140510,co,8693,0.6537067209,16.405559977,0.3008962868
2,140510,cc,8697,0.665385534,22.0173113723,0.1805377721
2,140510,cc,8698,0.30000181060000003,20.0727009482,0.14724711910000002
2,140510,cc,8698,0.1559542106,26.8340046888,0.1139564661
2,140510,cc,8698,0.2109465147,19.8399454121,0.0960307298
-2,140510,cc,8699,0.37189394470000003,18.3563594083,0.11011523690000001
-2,140510,cc,8699,0.5461289756000001,20.7742666463,0.14724711910000002
-2,140510,cc,8700,0.5348004189000001,19.4688395028,0.1037131882
-2,140510,cc,8700,0.5272795701,20.8962772724,0.19206145970000002
-2,140510,cc,8700,0.5844009691000001,22.8762681197,0.1318822023
0,140510,cc,8701,0.3639488034,18.1393601621,0.1677336748
1,140510,cc,8702,0.5314976111,20.1996179719,0.1434058899
1,140510,cc,8702,0.3299926922,23.1997645403,0.0870678617
1,140510,cc,8703,0.4803516752,18.8653558877,0.16389244560000002
1,140510,cc,8703,0.3842307535,19.5565258366,0.1011523688
3,140510,cc,8704,0.8047644034,19.0621299707,0.1037131882
3,140510,cc,8704,0.5979718894,19.4432996395,0.1510883483
3,140510,cc,8704,0.2709411722,21.4871213726,0.1370038412
-2,140510,cc,8706,0.5105871940000001,18.404901471,0.1677336748
-1,140510,cc,8708,0.5556202853000001,17.5264288709,0.1702944942
-1,140510,cc,8708,0.5412519124,16.5544555342,0.1792573624
-2,140510,cc,8709,0.6117650464000001,20.5416163722,0.33930857870000003
2,140510,cc,8710,0.4129882976,19.0662110648,0.3661971831
2,140510,cc,8710,0.5055420458000001,19.0859586221,0.4212548015
2,140510,cc,8712,0.25136735790000003,23.8561753767,0.1241997439
2,140510,cc,8716,0.3136958133,21.6531690735,0.138284251
2,140510,cc,8717,0.442611662,16.5633893376,0.1882202305
-1,140510,cc,8718,0.532927408,16.6089230025,0.24583866840000002
-1,140510,cc,8720,0.2780831399,18.73968856,0.1549295775
-1,140510,cc,8720,0.3483620617,17.999248265,0.2253521127
-1,140510,co,8720,0.5504290582,16.9691310565,0.357234315
-1,140510,cc,8722,0.4494203579,23.0572892836,0.21126760560000002
-1,140510,cc,8722,0.4306996641,17.6333258387,0.3982074264
0,140510,cc,8724,0.3453646146,20.5502103423,0.23815621
0,140510,cc,8724,0.40543588280000004,19.5593463795,0.1907810499
0,140510,cc,8724,0.5189090366,21.666365031,0.0909090909
2,140510,co,8726,0.821692897,18.0000968504,0.2215108835
0,140510,cc,8728,0.5485001205,20.0018346631,0.2970550576
-2,140510,cc,8729,0.38642250180000004,15.9022958532,0.2496798976
-2,140510,cc,8730,0.4017220858,18.2990489411,0.1626120359
-2,140510,cc,8730,0.5969543568,19.1862244232,0.31113956470000004
-1,140510,cc,8732,0.31092574710000004,20.264949152,0.1024327785
-1,140510,cc,8733,0.33276772250000003,20.9997485245,0.0960307298
-1,140510,cc,8733,0.56601041,22.3433312992,0.2240717029
-1,140510,co,8733,0.5760729962000001,21.2291495272,0.18309859150000002
2,140510,cc,8736,0.823427256,20.6874897663,0.0973111396
2,140510,cc,8736,0.5294748434000001,18.5082378403,0.2253521127
0,140510,cc,8737,0.6548597903000001,19.7895247405,0.1549295775
0,140510,cc,8738,0.5813722752,19.976846229,0.2023047375
0,140510,cc,8738,0.4295629023,24.1915062357,0.2010243278
2,140510,cc,8739,0.5061367942,23.1430924476,0.1152368758
2,140510,cc,8739,0.4252358464,21.000920042,0.4314980794
2,140510,cc,8739,0.18530949200000002,17.1575013469,0.1805377721
1,140510,cc,8740,0.42417184500000005,19.5480796531,0.14980793850000002
1,140510,cc,8743,0.1990747294,25.8867148569,0.1510883483
1,140510,co,8743,0.8496173805,17.3823302735,0.1152368758
3,140510,cc,8745,0.3448088428,22.3526616564,0.0896286812
3,140510,cc,8747,0.7251994043000001,20.7220112959,0.1984635083
3,140510,cc,8747,0.4538304114,16.9642688104,0.23687580030000002
0,140510,cc,8748,0.7119700076000001,17.9737943928,0.2215108835
-2,140510,cc,8749,0.45757858100000004,22.7020118219,0.3098591549
1,140510,cc,8750,0.3310445173,20.8487975334,0.3444302177
1,140510,cc,8750,0.4846010885,18.0705616434,0.1741357234
1,140510,cc,8750,0.41797760970000003,23.8949725753,0.17797695260000002
2,140510,co,8751,0.5549787595,16.4438238219,0.2471190781
2,140510,cc,8751,0.4104878269,21.0335073089,0.1907810499
1,140510,cc,8752,0.5582288566,17.4133939717,0.1177976953
1,140510,cc,8752,0.3702847506,17.9956026119,0.26632522410000004
-1,140510,cc,8753,0.41600263470000004,21.394085768,0.2291933419
3,140510,cc,8754,0.4790216517,17.6590600869,0.16645326500000002
3,140510,cc,8754,0.6118248237,16.7040521473,0.1818181818
-2,140510,cc,8756,0.7024840633,20.0867806132,0.2471190781
-2,140510,cc,8756,0.43049315260000004,24.5144464195,0.1177976953
-2,140510,cc,8756,0.3399312191,21.6585831967,0.18309859150000002
-2,140510,cc,8758,0.7793538352,21.9568065978,0.138284251
-2,140510,cc,8758,0.3970639446,23.1736885619,0.119078105
2,140510,cc,8759,0.5510936477,23.7666567579,0.0896286812
2,140510,cc,8759,0.5239400732,22.0477642515,0.2676056338
2,140510,cc,8759,0.6493565461,20.1014794128,0.1037131882
1,140510,cc,8760,0.6170186507000001,19.6388471595,0.2023047375
1,140510,cc,8761,0.1778417051,16.3296176278,0.1907810499
-1,140510,cc,8762,0.4298240467,18.7055002031,0.1677336748
0,140510,cc,8763,0.6307689371,17.77323336,0.5057618438
0,140510,cc,8764,0.5635715807,20.4511943682,0.0896286812
0,140510,cc,8764,0.2557519595,22.9398843944,0.1344430218
0,140510,cc,8764,0.2983307006,25.0669884819,0.1574903969
-3,140510,cc,8766,0.3846992791,20.232354445,0.3444302177
-3,140510,cc,8766,0.2479409629,21.0867513708,0.0973111396
0,140510,cc,8770,0.4952373423,18.7902200183,0.1011523688
0,140510,cc,8770,0.4514952387,16.1598702308,0.18950064020000001
1,140510,cc,8771,0.8958295979,18.6649937573,0.1075544174
1,140510,cc,8771,0.28903033100000003,27.1880641288,0.1152368758
-1,140510,cc,8772,0.5250411786,19.4541732449,0.2535211268
3,140510,cc,8773,0.6822968814,22.0257462408,0.1370038412
3,140510,cc,8773,0.4232085514,22.3413059549,0.23431498080000002
3,140510,cc,8773,0.658793582,20.228870706,0.1907810499
3,140510,cc,8775,0.6287627902,24.2552802497,0.1626120359
3,140510,cc,8775,0.3004929856,17.764796641,0.1702944942
-1,140510,cc,8778,0.2711981016,27.0855640213,0.066581306
-1,140510,cc,8778,0.6527232299,19.721145676,0.3137003841
-1,140510,cc,8779,0.3847980335,17.783691857,0.1677336748
-2,140510,cc,8781,0.2752197702,17.2685121778,0.11011523690000001
-2,140510,cc,8781,0.5045357588,19.6941757528,0.1037131882
-2,140510,cc,8781,0.6043573718,24.9147077,0.1241997439
-2,140510,cc,8781,0.38756702470000004,21.9489888556,0.2330345711
2,140510,cc,8783,0.4734136024,17.244194536,0.1741357234
2,140510,co,8783,0.6155999022,16.4660278341,0.13060179260000002
2,140510,cc,8783,0.4092869683,18.5469288281,0.17797695260000002
-1,140510,cc,8784,0.37678568170000004,23.4259428327,0.12291933420000001
-1,140510,cc,8784,0.3647235257,18.7798808692,0.15877080670000002
-1,140510,cc,8784,0.4594406064,20.9731268361,0.0883482714
-1,140510,cc,8785,0.4794601439,22.1190117071,0.4481434059
-1,140510,cc,8785,0.41926287900000003,19.3272986549,0.10499359800000001
-1,140510,cc,8785,0.7256190809,21.4074273033,0.1344430218
-3,140510,co,8786,0.5856699861,18.0434978231,0.32778489120000004
1,140510,cc,8790,0.5566670177,18.4450962996,0.1088348271
0,140510,cc,8791,0.7262915493000001,20.9407045381,0.3329065301
1,140510,cc,8792,0.5476727166,21.088080157,0.19206145970000002
-2,140510,cc,8793,0.30475585320000004,22.1314718175,0.4020486556
-2,140510,cc,8793,0.47062529140000003,18.7316102988,0.16133162610000001
-2,140510,cc,8793,0.4067980859,24.7850371301,0.12291933420000001
3,140510,cc,8794,0.2723887022,24.558255931,0.2087067862
-3,140510,cc,8796,0.5836039933,18.4718241571,0.8668373880000001
-3,140510,cc,8796,0.6958375364,22.0203433324,0.1766965429
3,140510,cc,8799,0.5268334502,20.376034945,0.2880921895
3,140510,cc,8799,0.7751435038000001,19.906854887,0.1510883483
0,140510,pta,8402,0.8787793036,21.6103769057,0.0870678617
0,140510,pta,8403,0.8310400973000001,18.4894415736,0.2023047375
-1,140510,pta,8407,0.6520716716,17.563765146,0.1818181818
1,140510,pta,8410,0.6063319589,17.0070594867,0.1434058899
-1,140510,pta,8416,0.8205293542000001,21.1002023598,0.0921895006
-1,140510,pta,8417,0.8986395494,20.4547520139,0.1037131882
-1,140510,pta,8417,0.6108023229,24.8020482598,0.08322663250000001
0,140510,pta,8421,0.7730561414,16.3640744547,0.1293213828
-3,140510,pta,8422,0.6075389078,25.1962609088,0.1165172855
2,140510,pta,8423,0.8768168681,21.4429587791,0.1459667093
-1,140510,pta,8425,0.7618187427,23.8846751151,0.1062740077
3,140510,pta,8427,0.8503788647,21.1334212265,0.0985915493
2,140510,pta,8428,0.5498332162,16.4772189241,0.1254801536
2,140510,pta,8428,0.6471298866,18.6938215208,0.3085787452
1,140510,pta,8435,0.813264187,24.4231923117,0.138284251
-1,140510,pta,8439,0.3935236808,15.6692120221,0.1651728553
-1,140510,pta,8439,0.6176035372,18.1203106197,0.19462227910000002
-1,140510,pta,8440,0.7741587172000001,22.5377060252,0.1011523688
-3,140510,pta,8442,0.4642662587,21.8162375642,0.18950064020000001
1,140510,pta,8448,0.7554647560000001,24.3111338369,0.2087067862
2,140510,pta,8467,0.8035021299,24.119762757,0.0793854033
3,140510,pta,8470,0.6891284452,16.4067344704,0.14980793850000002
2,140510,pta,8471,0.8007920676,18.9722153684,0.1766965429
1,140510,pta,8472,0.5258553203,15.135495013,0.1446862996
1,140510,pta,8478,0.8598963692,21.1149344227,0.1370038412
0,140510,pta,8490,0.3885570484,20.0989592332,0.15236875800000002
0,140510,pta,8490,0.8242227006,21.5346081943,0.0845070423
-2,140510,pta,8500,0.39934222750000004,28.2324301332,0.0909090909
-1,140510,pta,8502,0.4128419515,26.6192351007,0.0883482714
0,140510,pta,8506,0.6211268208,16.2279193537,0.1805377721
-3,140510,pta,8509,0.7772585401000001,19.3228398454,0.1728553137
0,140510,pta,8518,0.7734642484,22.8651106508,0.0768245839
3,140510,pta,8519,0.43721196970000004,14.1548948972,0.138284251
-1,140510,pta,8520,0.7679546529,18.873979647,0.1344430218
-1,140510,pta,8526,0.7451822911,16.6231020878,0.1485275288
0,140510,pta,8529,0.6528368027,24.4883428524,0.1139564661
1,140510,pta,8530,0.5915170694,17.1077638418,0.31113956470000004
1,140510,pta,8530,0.5403025582000001,16.7867415658,0.09475032010000001
-2,140510,pta,8533,0.7839822393,17.8639312859,0.1357234315
2,140510,pta,8537,0.7897769609,19.4204853961,0.1702944942
-1,140510,pta,8538,0.40662128000000003,13.7051520091,0.25480153650000004
0,140510,pta,8541,0.6214268609,23.1099108917,0.1088348271
1,140510,pta,8544,0.8869721467,21.4665041519,0.1177976953
0,140510,pta,8545,0.8518647699,23.1134526401,0.1024327785
-2,140510,pta,8546,0.8508424318000001,18.9714644451,0.14212548020000002
-1,140510,pta,8548,0.6365542482000001,19.9833964711,0.1510883483
2,140510,pta,8549,0.6568441402,17.6915951738,0.2740076825
0,140510,pta,8555,0.7534676154000001,19.6679371479,0.1434058899
0,140510,pta,8558,0.8058982782,23.7747369323,0.133162612
2,140510,pta,8561,0.6232749078,15.4068853083,0.138284251
0,140510,pta,8564,0.6085908681000001,16.5142462594,0.2599231754
0,140510,pta,8564,0.630446544,24.8156674893,0.08194622280000001
0,140510,pta,8564,0.436792632,26.3429348128,0.0781049936
-1,140510,pta,8569,0.8333762727,19.3589193291,0.09475032010000001
1,140510,pta,8585,0.47218595490000004,26.1286237029,0.11267605630000001
-2,140510,pta,8592,0.6116872769,25.7701195779,0.119078105
2,140510,pta,8595,0.36210112180000004,24.5564870498,0.1485275288
2,140510,pta,8595,0.7571054938,19.2077543566,0.1062740077
1,140510,pta,8601,0.8121935501,22.4207745812,0.0985915493
-1,140510,pta,8602,0.6752886887,23.4017752484,0.09475032010000001
2,140510,pta,8603,0.5020299349,15.5763556676,0.2087067862
2,140510,pta,8621,0.6730086372,23.7578379426,0.1459667093
0,140510,pta,8623,0.507098151,25.7183359783,0.09346991040000001
-1,140510,pta,8630,0.8317164895,22.1191040153,0.1075544174
3,140510,pta,8635,0.806506865,19.1465832348,0.1139564661
1,140510,pta,8647,0.6504293404,15.226629537,0.1728553137
0,140510,pta,8660,0.4843883748,26.6152810358,0.08194622280000001
1,140510,pta,8667,0.9731016712,21.7576781033,0.0973111396
1,140510,pta,8669,0.6160311336000001,15.3785490657,0.3444302177
2,140510,pta,8683,0.8866402746000001,20.8131955698,0.11011523690000001
-1,140510,pta,8686,0.5623218505,26.0940573488,0.1370038412
3,140510,pta,8696,0.3868878262,15.0299127403,0.1318822023
1,140510,pta,8702,0.6484560299000001,19.2383585081,0.1677336748
-2,140510,pta,8709,0.8447066177,23.8879741818,0.1395646607
2,140510,pta,8711,0.8647504676000001,21.8609449699,0.0985915493
0,140510,pta,8724,0.7399868958,19.4184442362,0.1344430218
-2,140510,pta,8729,0.7794323928,21.8541029206,0.09475032010000001
2,140510,pta,8731,0.9110807266000001,19.9951795212,0.1395646607
2,140510,pta,8739,0.8561221273,23.4209692564,0.0870678617
0,140510,pta,8742,0.4951680537,18.9565224549,0.14980793850000002
0,140510,pta,8748,0.7364491494000001,16.9444733575,0.1907810499
3,140510,pta,8755,0.7402162961000001,18.4521628139,0.14980793850000002
2,140510,pta,8759,0.7130081311,24.4329552641,0.1075544174
2,140510,pta,8759,0.38442236700000004,26.9964929315,0.0768245839
1,140510,pta,8760,0.5448004239,14.8929202339,0.41741357230000004
1,140510,pta,8761,0.5933607098,17.8242460944,0.15877080670000002
1,140510,pta,8771,0.7718764011,18.2285016007,0.2240717029
1,140510,pta,8771,0.7169073418,17.2693305921,0.1267605634
-2,140510,pta,8781,0.8179261463,21.3392486747,0.0909090909
-1,140510,pta,8785,0.7388477556,22.2185153611,0.14724711910000002
0,140510,pta,8787,0.6848707394,15.1134860492,0.1574903969
1,140510,pta,8792,0.7728615302,21.3191203657,0.0781049936
1,140510,pta,8792,0.41483942770000004,26.7127376295,0.13060179260000002
3,140510,pta,8794,0.8438248292,23.5310029868,0.0909090909
-3,140510,pta,8796,0.8409692695000001,25.1073449875,0.0909090909
2,220410,cc,8800,0.6100610528,17.927977783,0.1139564661
2,220410,cc,8800,0.3296116509,25.972062009,0.0717029449
2,220410,cc,8802,0.6670163134,20.9664477164,0.3751600512
0,220410,cc,8803,0.7870212073,21.5817180301,0.1408450704
3,220410,cc,8804,0.23020059450000002,19.7218555564,0.2035851472
0,220410,cc,8805,0.4910343943,25.7084619506,0.1907810499
-1,220410,cc,8806,0.3984974844,18.136895729,0.4417413572
-2,220410,cc,8807,0.4388590187,21.1215922767,0.1882202305
2,220410,cc,8808,0.7629956823,19.5656337297,0.2010243278
2,220410,cc,8808,0.5190377924,19.4479642715,0.15236875800000002
2,220410,cc,8809,0.3126457522,20.3281531423,0.14980793850000002
2,220410,cc,8809,0.7135537799,19.810660271,0.14980793850000002
0,220410,cc,8812,0.3246602328,16.1619391078,0.19462227910000002
0,220410,cc,8812,0.48317835060000003,20.1579056205,0.3521126761
-1,220410,cc,8813,0.42623422800000005,24.8002563,0.27784891170000003
-1,220410,cc,8813,0.42539359930000004,19.4831367379,0.3098591549
-1,220410,cc,8813,0.6019191661000001,20.7764056767,0.3854033291
0,220410,cc,8814,0.5578729483,16.1833772358,0.24583866840000002
0,220410,cc,8815,0.7500202271,22.251480283,0.0896286812
0,220410,cc,8815,0.6444727290000001,22.5097224978,0.3597951344
0,220410,cc,8815,0.5575858579,20.9724549959,0.0985915493
2,220410,cc,8818,0.6817538147000001,21.4782658092,0.32266325220000003
2,220410,cc,8818,0.6730166790000001,23.0419723932,0.1293213828
0,220410,co,8819,0.7279393735,17.0476442261,0.1241997439
0,220410,cc,8819,0.5474160705000001,17.4222166591,0.17797695260000002
2,220410,cc,8821,0.5465684976,20.0462414149,0.2919334187
2,220410,cc,8821,0.3534815293,21.2352215068,0.2330345711
2,220410,cc,8822,0.4907975772,14.8206963654,0.1254801536
2,220410,cc,8822,0.5539111382,20.3772200222,0.1971830986
1,220410,cc,8823,0.3548152592,19.5458855955,0.1549295775
-2,220410,cc,8824,0.5682032595000001,19.935180639,0.4980793854
-2,220410,cc,8824,0.6755304129,21.2279448177,0.1408450704
2,220410,co,8827,0.5571559303,24.9008202576,0.0883482714
2,220410,cc,8827,0.6929192,17.6637541975,0.11139564660000001
-3,220410,cc,8828,0.43621668420000004,19.8048285156,0.2535211268
-3,220410,cc,8828,0.2899850239,18.4347482317,0.3354673496
-3,220410,cc,8828,0.19068548230000001,21.9012709456,0.1805377721
0,220410,cc,8830,0.6935048222,20.4996775686,0.290653009
2,220410,cc,8831,0.3487169975,23.2832348924,0.12163892450000001
1,220410,cc,8833,0.4328418599,17.5066971338,0.2266325224
1,220410,cc,8833,0.2784653581,19.8835739851,0.2074263764
0,220410,cc,8835,0.4158039565,18.0656553143,0.11267605630000001
0,220410,cc,8835,0.3836211523,17.997199756,0.22791293210000002
-1,220410,cc,8836,0.3632109086,26.2130988525,0.22023047380000002
-1,220410,cc,8836,0.6324165186,19.8882412104,0.3636363636
0,220410,cc,8837,0.5923563183,22.1522434488,0.3124199744
0,220410,cc,8837,0.5453950778000001,18.1432747318,0.33802816900000004
-3,220410,cc,8839,0.4483850876,16.6409754333,0.2471190781
-3,220410,cc,8839,0.5724660799,19.7439076332,0.1997439181
-3,220410,cc,8839,0.40287545220000004,20.3703147657,0.1434058899
1,220410,cc,8840,0.2497853939,19.9985061076,0.1510883483
1,220410,co,8840,0.5932546113,17.7117959639,0.2791293214
0,220410,cc,8841,0.4222460605,23.8182256181,0.1728553137
-2,220410,cc,8842,0.15597128400000002,28.18341268,0.0627400768
-2,220410,cc,8842,0.37043514040000003,19.6351252232,0.0985915493
-2,220410,cc,8843,0.5989869018,19.3983793545,0.1024327785
-2,220410,cc,8845,0.34872312980000003,16.0588845013,0.08194622280000001
3,220410,cc,8846,0.4063229669,20.7745124166,0.4827144686
3,220410,cc,8846,0.7152292227,20.6037612606,0.1408450704
0,220410,cc,8847,0.7402476413,20.6549650437,0.2407170294
-1,220410,cc,8849,0.6359480522000001,22.5616861798,0.1651728553
0,220410,cc,8850,0.3831888268,20.2313556838,0.1485275288
0,220410,cc,8850,0.6390203067,19.6422976681,0.2509603073
-2,220410,cc,8851,0.5346886105,17.7462807151,0.1075544174
2,220410,cc,8852,0.5864734117,21.2989197853,0.2880921895
-1,220410,cc,8853,0.2884640416,20.0357067273,0.1549295775
-1,220410,cc,8853,0.2274399363,19.7750145035,0.1011523688
-3,220410,cc,8855,0.40230565900000004,18.525897087,0.3098591549
-3,220410,cc,8855,0.4987450295,18.8487346476,0.16133162610000001
-1,220410,cc,8856,0.4828743723,17.0770996333,0.1728553137
-1,220410,cc,8856,0.3020685174,21.9162852247,0.1818181818
0,220410,cc,8857,0.5511744749,22.2181905748,0.138284251
0,220410,cc,8857,0.23702458540000002,27.7636807584,0.1037131882
2,220410,cc,8859,0.5799633779000001,20.7613969192,0.1459667093
3,220410,cc,8863,0.4784536648,21.8545999826,0.4135723431
0,220410,cc,8864,0.5183222812,20.4779647574,0.39564660690000003
2,220410,cc,8865,0.3061775346,18.4237531501,0.11139564660000001
2,220410,cc,8865,0.7191058606,18.7866012298,0.2138284251
2,220410,cc,8866,0.3829290611,15.2126361448,0.1882202305
2,220410,cc,8866,0.4177153185,19.6425547771,0.25480153650000004
0,220410,cc,8867,0.6185043501,18.8707242084,0.1062740077
0,220410,cc,8867,0.1816751794,19.3040680481,0.2509603073
-1,220410,cc,8868,0.7160208467,20.95910634,0.0985915493
-1,220410,cc,8868,0.7035846961000001,21.0937547367,0.0921895006
2,220410,cc,8869,0.5014630304000001,18.0741408212,0.2240717029
2,220410,cc,8869,0.5329965021,17.1021201913,0.23943661970000002
-1,220410,co,8870,0.7880307669000001,19.5234461437,0.1485275288
