position,loc,chan,burst_type,ids,amp,freq,duration,monkey
-1,MLB2_53300,0,cc,4692,0.43548568740000004,14.9097521041,0.1766965429,M
1,MLB2_53300,0,cc,4693,0.5135267733000001,15.662598429300001,0.1088348271,M
2,MLB2_53300,0,cc,4694,0.35231691600000004,14.5534810288,0.2624839949,M
2,MLB2_53300,0,cc,4694,0.3718178884,20.2854384731,0.0691421255,M
-3,MLB2_53300,0,cc,4696,0.6185748998,18.1541348573,0.1446862996,M
-3,MLB2_53300,0,cc,4696,0.5414521033,18.8460856469,0.13060179260000002,M
-2,MLB2_53300,0,cc,4697,0.8182289286000001,18.3123220809,0.10499359800000001,M
0,MLB2_53300,0,cc,4699,0.3957433932,17.8756656321,0.1562099872,M
0,MLB2_53300,0,co,4699,0.4200761159,14.5828072443,0.5749039693,M
-2,MLB2_53300,0,cc,4702,0.47419460550000003,18.0264875673,0.1152368758,M
-2,MLB2_53300,0,cc,4702,0.47578896530000003,14.7318891437,0.119078105,M
-2,MLB2_53300,0,cc,4702,0.26437075260000004,22.2456259226,0.1037131882,M
-1,MLB2_53300,0,cc,4703,0.46895780210000004,17.5972460059,0.16389244560000002,M
-1,MLB2_53300,0,co,4703,0.6173591128,17.24353997,0.218950064,M
0,MLB2_53300,0,cc,4704,0.2572036197,21.2935937051,0.2151088348,M
0,MLB2_53300,0,cc,4704,0.41832694070000004,16.5188954497,0.2791293214,M
1,MLB2_53300,0,cc,4705,0.5155887773,19.0993415718,0.2868117798,M
3,MLB2_53300,0,co,4707,0.6372495666,23.8678011071,0.1241997439,M
3,MLB2_53300,0,cc,4707,0.3698517347,17.6114397998,0.2317541613,M
-3,MLB2_53300,0,cc,4708,0.5753009677,17.4141235384,0.2304737516,M
-2,MLB2_53300,0,cc,4709,0.2033933605,20.828415234,0.13060179260000002,M
-1,MLB2_53300,0,cc,4710,0.4248303633,19.4453734858,0.14212548020000002,M
0,MLB2_53300,0,cc,4711,0.687221116,18.9563700434,0.14724711910000002,M
0,MLB2_53300,0,cc,4711,0.6105078158,17.6578073222,0.1344430218,M
2,MLB2_53300,0,co,4713,0.5553183742000001,21.820069535000002,0.1152368758,M
2,MLB2_53300,0,cc,4713,0.2778323022,17.1455169815,0.0909090909,M
2,MLB2_53300,0,cc,4713,0.172845056,17.8001149557,0.2304737516,M
3,MLB2_53300,0,cc,4714,0.3282424355,13.9729846963,0.1766965429,M
3,MLB2_53300,0,cc,4714,0.2939975528,21.5831287842,0.1318822023,M
0,MLB2_53300,0,co,4716,0.5578898082,17.1817291613,0.2727272727,M
1,MLB2_53300,0,co,4717,0.8105866759,19.8754481413,0.1370038412,M
1,MLB2_53300,0,cc,4717,0.48438777,17.7931923157,0.14724711910000002,M
1,MLB2_53300,0,cc,4717,0.5195504005,15.202782612,0.2637644046,M
2,MLB2_53300,0,cc,4718,0.2357148259,20.2073834284,0.2163892446,M
-3,MLB2_53300,0,cc,4719,0.3753461802,17.8152750922,0.1549295775,M
-3,MLB2_53300,0,cc,4719,0.2532738952,23.9519847551,0.0704225352,M
-2,MLB2_53300,0,cc,4720,0.48130071560000004,19.3767973568,0.14212548020000002,M
-1,MLB2_53300,0,cc,4721,0.5135315041,14.9557105168,0.16133162610000001,M
-1,MLB2_53300,0,cc,4721,0.5405455244,16.6733254676,0.2509603073,M
-1,MLB2_53300,0,co,4721,0.6513167241000001,22.0443516939,0.2125480154,M
0,MLB2_53300,0,cc,4722,0.47895098420000004,17.4856022682,0.1574903969,M
2,MLB2_53300,0,cc,4724,0.6163790109,22.058417719,0.1549295775,M
3,MLB2_53300,0,cc,4725,0.2565632466,19.0601049253,0.1536491677,M
-3,MLB2_53300,0,cc,4729,0.1930928577,17.6176553937,0.1357234315,M
-3,MLB2_53300,0,cc,4729,0.6407024589,21.9304714294,0.08322663250000001,M
-2,MLB2_53300,0,cc,4730,0.3837592051,17.7249065592,0.3725992318,M
-2,MLB2_53300,0,cc,4730,0.3588073336,15.5497406528,0.3072983355,M
-1,MLB2_53300,0,cc,4731,0.21014726920000001,16.8863910795,0.257362356,M
0,MLB2_53300,0,cc,4732,0.6336114122000001,18.0625349353,0.2087067862,M
1,MLB2_53300,0,cc,4733,0.6013722045000001,17.6540930222,0.2970550576,M
1,MLB2_53300,0,cc,4733,0.7515580511000001,19.1568542172,0.0793854033,M
3,MLB2_53300,0,cc,4734,0.4123795297,19.9400339178,0.12291933420000001,M
3,MLB2_53300,0,cc,4734,0.274027199,18.1598948309,0.15877080670000002,M
-1,MLB2_53300,0,cc,4735,0.5598846605000001,15.8971159604,0.1254801536,M
1,MLB2_53300,0,cc,4736,0.5312323298,14.9688256235,0.1728553137,M
-2,MLB2_53300,0,cc,4738,0.37462471210000003,19.1559551233,0.1280409731,M
-2,MLB2_53300,0,cc,4738,0.47618216080000003,18.7517711947,0.1165172855,M
-1,MLB2_53300,0,cc,4739,0.217744395,14.1167095326,0.2151088348,M
-1,MLB2_53300,0,cc,4739,0.3603614352,18.0074050523,0.12163892450000001,M
-1,MLB2_53300,0,cc,4739,0.2902761924,14.6946980562,0.0742637644,M
0,MLB2_53300,0,cc,4740,0.7455864948,17.5758428495,0.1037131882,M
1,MLB2_53300,0,cc,4741,0.5577379646,17.4191122207,0.16389244560000002,M
1,MLB2_53300,0,cc,4741,0.3007167894,15.6999249773,0.1536491677,M
1,MLB2_53300,0,co,4741,0.6365089281,17.874438754,0.15877080670000002,M
2,MLB2_53300,0,cc,4742,0.7390876149000001,16.428293244,0.12291933420000001,M
3,MLB2_53300,0,cc,4743,0.4349123508,20.6415834643,0.2957746479,M
-3,MLB2_53300,0,cc,4745,0.2415233458,21.4516054124,0.08194622280000001,M
-2,MLB2_53300,0,co,4746,0.5906333667,19.0255124816,0.2842509603,M
-2,MLB2_53300,0,co,4746,0.403518388,14.6163531609,0.3521126761,M
-2,MLB2_53300,0,cc,4746,0.1731216986,18.115441383,0.1792573624,M
0,MLB2_53300,0,cc,4748,0.6225985834000001,15.3982450344,0.1818181818,M
0,MLB2_53300,0,cc,4748,0.5984071001,16.9048103061,0.1075544174,M
0,MLB2_53300,0,cc,4748,0.27009497650000003,17.3576437783,0.1165172855,M
0,MLB2_53300,0,cc,4748,0.6283228049,19.9669478658,0.1446862996,M
1,MLB2_53300,0,cc,4749,0.3217399098,22.8283301856,0.12291933420000001,M
1,MLB2_53300,0,cc,4749,0.19502198340000002,18.1492414033,0.11011523690000001,M
-2,MLB2_53300,0,cc,4750,0.4603900886,19.2720539403,0.2074263764,M
0,MLB2_53300,0,cc,4752,0.3462422644,17.8056238407,0.2676056338,M
1,MLB2_53300,0,cc,4753,0.3494843614,22.8897199521,0.1177976953,M
2,MLB2_53300,0,cc,4754,0.36386772240000004,21.0427057545,0.24583866840000002,M
3,MLB2_53300,0,cc,4755,0.5754994635,15.6897141706,0.1075544174,M
-3,MLB2_53300,0,cc,4756,0.29550770400000004,19.2474463949,0.2035851472,M
-3,MLB2_53300,0,co,4756,0.4621032989,13.0661985505,0.21766965430000002,M
-2,MLB2_53300,0,cc,4757,0.5552803225,20.1867470801,0.138284251,M
-1,MLB2_53300,0,cc,4758,0.3122622733,15.7704073248,0.1651728553,M
0,MLB2_53300,0,cc,4759,0.6066164391000001,14.6165383509,0.12291933420000001,M
1,MLB2_53300,0,cc,4760,0.0734874636,20.695571935,0.061459667100000004,M
2,MLB2_53300,0,cc,4761,0.2559441207,15.5290329353,0.12291933420000001,M
-2,MLB2_53300,0,cc,4763,0.5396532356,21.3871633125,0.14724711910000002,M
-2,MLB2_53300,0,cc,4763,0.2824606136,18.6875255543,0.3943661972,M
-1,MLB2_53300,0,cc,4764,0.5003391832,18.5829306833,0.2612035851,M
-1,MLB2_53300,0,cc,4764,0.3854608973,18.1845613036,0.13060179260000002,M
0,MLB2_53300,0,cc,4765,0.1324646545,24.5573193156,0.1075544174,M
0,MLB2_53300,0,co,4765,0.3453444411,16.5320376631,0.4647887324,M
0,MLB2_53300,0,cc,4765,0.148723658,20.6883764458,0.1357234315,M
1,MLB2_53300,0,cc,4766,0.3440452315,19.0158217881,0.1997439181,M
2,MLB2_53300,0,cc,4767,0.3394603771,20.2425945431,0.1971830986,M
2,MLB2_53300,0,co,4767,0.5087937561,20.0913451247,0.4545454545,M
3,MLB2_53300,0,cc,4768,0.6605855934,14.8319811897,0.5032010243,M
-2,MLB2_53300,0,co,4769,0.5334240103,12.7818006865,0.29449423820000004,M
-1,MLB2_53300,0,cc,4770,0.31759602340000004,20.2205057275,0.1869398207,M
0,MLB2_53300,0,cc,4771,0.2181894737,21.7032436311,0.0870678617,M
0,MLB2_53300,0,cc,4771,0.3142323392,12.4626387747,0.1459667093,M
1,MLB2_53300,0,cc,4772,0.4812215583,15.2990670959,0.1177976953,M
2,MLB2_53300,0,cc,4773,0.4768622377,20.0268932594,0.15877080670000002,M
-3,MLB2_53300,0,cc,4774,0.40538501190000004,17.8891888921,0.2419974392,M
-2,MLB2_53300,0,cc,4775,0.6601767549,17.7023356395,0.1997439181,M
0,MLB2_53300,0,cc,4776,0.427580722,19.1582735247,0.14724711910000002,M
0,MLB2_53300,0,cc,4776,0.2602956476,16.5709832159,0.10499359800000001,M
2,MLB2_53300,0,cc,4778,0.4386553416,16.8077051928,0.3098591549,M
0,MLB2_53300,0,co,4780,0.5153722378,16.7508396889,0.23687580030000002,M
1,MLB2_53300,0,cc,4781,0.5752868139,18.0443906013,0.1075544174,M
-3,MLB2_53300,0,cc,4784,0.722851636,19.0957706119,0.2791293214,M
0,MLB2_53300,0,cc,4787,0.6036014296000001,18.1480427125,0.11267605630000001,M
0,MLB2_53300,0,cc,4787,0.7584112611,19.2366983803,0.1395646607,M
0,MLB2_53300,0,cc,4787,0.15702323980000002,19.827638597300002,0.0909090909,M
1,MLB2_53300,0,cc,4788,0.5017838006,16.8805661569,0.066581306,M
2,MLB2_53300,0,co,4789,0.7369917965,19.2290922925,0.204865557,M
2,MLB2_53300,0,cc,4789,0.3712853604,18.3858096837,0.16133162610000001,M
-1,MLB2_53300,0,cc,4791,0.49186254970000004,13.0572720514,0.1549295775,M
0,MLB2_53300,0,cc,4792,0.7199283216,21.2874756908,0.0729833547,M
2,MLB2_53300,0,cc,4794,0.4120493268,15.5833854355,0.13060179260000002,M
2,MLB2_53300,0,cc,4794,0.3466817108,18.16829937,0.1549295775,M
3,MLB2_53300,0,co,4795,0.5876059951,16.7659318264,0.3008962868,M
-3,MLB2_53300,0,co,4798,0.33305451010000003,24.1176388698,0.0704225352,M
-1,MLB2_53300,0,cc,4800,0.1957102836,20.5987131246,0.1690140845,M
-1,MLB2_53300,0,cc,4800,0.2307622443,18.6101334023,0.0985915493,M
1,MLB2_53300,0,cc,4802,0.5722982985,17.2009677634,0.1766965429,M
-1,MLB2_53300,0,cc,4804,0.485905077,19.0129653138,0.1139564661,M
-1,MLB2_53300,0,cc,4804,0.3398893234,18.5736100276,0.0781049936,M
-1,MLB2_53300,0,cc,4804,0.4951187198,17.8907494677,0.2727272727,M
1,MLB2_53300,0,cc,4806,0.5385712164,17.7933785971,0.11011523690000001,M
1,MLB2_53300,0,cc,4806,0.2705925614,19.7554259705,0.1677336748,M
3,MLB2_53300,0,cc,4808,0.35038286300000004,15.2463344047,0.4276568502,M
3,MLB2_53300,0,cc,4808,0.3841566873,20.5320243505,0.1254801536,M
-3,MLB2_53300,0,cc,4809,0.20600383120000001,23.2676860505,0.1280409731,M
-3,MLB2_53300,0,cc,4809,0.37736622410000004,16.5885133079,0.16389244560000002,M
-2,MLB2_53300,0,cc,4810,0.4671435371,21.2395325962,0.12291933420000001,M
-2,MLB2_53300,0,co,4810,0.4859073836,14.2782335119,0.1395646607,M
-1,MLB2_53300,0,cc,4811,0.7750860667,19.2007003042,0.1882202305,M
-1,MLB2_53300,0,cc,4811,0.4523096328,16.8367710642,0.0985915493,M
0,MLB2_53300,0,cc,4812,0.2965869181,17.4059943386,0.2151088348,M
-1,MLB2_53300,0,co,4815,0.4593627361,25.3474488008,0.1485275288,M
-1,MLB2_53300,0,cc,4815,0.39229402700000005,18.9669915313,0.28553137,M
1,MLB2_53300,0,co,4816,0.3609395123,16.4292035324,0.4839948784,M
-2,MLB2_53300,0,cc,4818,0.4267436311,23.9011266856,0.0729833547,M
-2,MLB2_53300,0,cc,4818,0.44060842650000004,18.0793415916,0.0883482714,M
0,MLB2_53300,0,cc,4820,0.5686216195,17.9362845538,0.1088348271,M
2,MLB2_53300,0,cc,4821,0.38439280340000004,18.2033724099,0.204865557,M
-1,MLB2_53300,0,cc,4822,0.3977923574,15.7920980373,0.2074263764,M
-1,MLB2_53300,0,cc,4822,0.6678657057,19.2005577495,0.0793854033,M
0,MLB2_53300,0,co,4823,0.4621574621,14.8110333567,0.12291933420000001,M
2,MLB2_53300,0,cc,4825,0.3368217859,14.27878754,0.1395646607,M
2,MLB2_53300,0,cc,4825,0.4561306376,17.6626831927,0.0909090909,M
-1,MLB2_53300,0,cc,4829,0.4414360006,16.6044114259,0.1344430218,M
0,MLB2_53300,0,cc,4830,0.24560895100000002,20.1848134124,0.10499359800000001,M
0,MLB2_53300,0,cc,4830,0.4724210884,22.5642049268,0.1626120359,M
0,MLB2_53300,0,cc,4830,0.5085928615,16.3786847216,0.19206145970000002,M
0,MLB2_53300,0,cc,4830,0.6196980902,17.7947885809,0.1177976953,M
1,MLB2_53300,0,cc,4831,0.5676879528000001,15.1986389691,0.1344430218,M
1,MLB2_53300,0,cc,4831,0.5520292277000001,16.6921639154,0.2432778489,M
2,MLB2_53300,0,cc,4832,0.3619932234,19.5717440688,0.1177976953,M
2,MLB2_53300,0,co,4832,0.574794127,16.7124434648,0.2355953905,M
-3,MLB2_53300,0,cc,4834,0.5277833515,17.9624802114,0.3137003841,M
-2,MLB2_53300,0,cc,4835,0.46016317360000003,18.4598873099,0.2509603073,M
-1,MLB2_53300,0,cc,4836,0.528152925,17.8954752048,0.32778489120000004,M
-1,MLB2_53300,0,cc,4836,0.270702137,18.1477658621,0.2676056338,M
-1,MLB2_53300,0,cc,4836,0.561820552,17.6858557627,0.12291933420000001,M
0,MLB2_53300,0,cc,4837,0.4836833806,17.5789960754,0.0921895006,M
0,MLB2_53300,0,cc,4837,0.6009549851,18.8630523919,0.1062740077,M
2,MLB2_53300,0,cc,4839,0.6195421229,15.966978299,0.1690140845,M
2,MLB2_53300,0,cc,4839,0.4541253087,19.1661853036,0.14724711910000002,M
-3,MLB2_53300,0,cc,4841,0.3937041517,14.555044619,0.252240717,M
-2,MLB2_53300,0,cc,4842,0.40469700740000003,16.4977073052,0.1869398207,M
-2,MLB2_53300,0,cc,4842,0.646719696,18.7981820524,0.1357234315,M
-2,MLB2_53300,0,cc,4842,0.4964607997,19.6861409507,0.17797695260000002,M
-1,MLB2_53300,0,cc,4843,0.3821380066,18.5074887064,0.1562099872,M
0,MLB2_53300,0,cc,4844,0.5542816831,17.7196435871,0.1549295775,M
0,MLB2_53300,0,cc,4844,0.4456455882,19.1391816968,0.2151088348,M
2,MLB2_53300,0,cc,4845,0.3672083897,17.444056281800002,0.18309859150000002,M
2,MLB2_53300,0,cc,4845,0.39431369,15.7762241751,0.18565941100000002,M
3,MLB2_53300,0,cc,4846,0.3660634605,21.3864277121,0.08194622280000001,M
3,MLB2_53300,0,cc,4846,0.4319636048,18.8148568164,0.1600512164,M
-2,MLB2_53300,0,cc,4847,0.3796988291,17.0193595196,0.1293213828,M
-2,MLB2_53300,0,co,4847,0.5960746558000001,19.7685042426,0.1536491677,M
-2,MLB2_53300,0,co,4847,0.5812449477,18.9235701638,0.1485275288,M
-1,MLB2_53300,0,cc,4848,0.5335949798,18.5038584188,0.2010243278,M
-1,MLB2_53300,0,cc,4848,0.25138303370000004,17.2163619756,0.16389244560000002,M
0,MLB2_53300,0,cc,4849,0.2299131147,20.7335827624,0.066581306,M
0,MLB2_53300,0,cc,4849,0.3023572517,23.2188433943,0.1241997439,M
1,MLB2_53300,0,cc,4850,0.4262723238,17.1179751861,0.1459667093,M
1,MLB2_53300,0,cc,4850,0.2828751733,18.948026602,0.0717029449,M
3,MLB2_53300,0,co,4851,0.5649980312,15.2205497286,0.18950064020000001,M
0,MLB2_53300,0,cc,4852,0.23178842400000002,23.8187720784,0.066581306,M
0,MLB2_53300,0,cc,4853,0.30215958600000004,15.6061228319,0.1933418694,M
0,MLB2_53300,0,co,4853,0.7190940134,20.7565182635,0.0883482714,M
0,MLB2_53300,0,cc,4853,0.4738968904,18.5354103609,0.1024327785,M
0,MLB2_53300,0,cc,4854,0.24597728230000002,16.4646735382,0.14212548020000002,M
0,MLB2_53300,0,cc,4854,0.3118421987,17.2082329458,0.0806658131,M
0,MLB2_53300,0,cc,4854,0.1478931499,19.8185798649,0.318822023,M
-1,MLB2_53300,0,pta,4663,0.8017436050000001,19.7166880923,0.1024327785,M
0,MLB2_53300,0,pta,4664,0.3772130835,16.7236392039,0.16389244560000002,M
1,MLB2_53300,0,pta,4665,0.8235658312,19.5317583976,0.1024327785,M
3,MLB2_53300,0,pta,4667,0.5487481046,16.1872934713,0.1997439181,M
3,MLB2_53300,0,pta,4667,0.9179697753,21.6813776983,0.08322663250000001,M
-3,MLB2_53300,0,pta,4670,0.6047164018,23.7992447047,0.0781049936,M
-1,MLB2_53300,0,pta,4672,0.5138707844,18.1959249895,0.0806658131,M
0,MLB2_53300,0,pta,4673,0.6624476712,17.828932353,0.1446862996,M
-2,MLB2_53300,0,pta,4676,0.7949067823,19.2516796012,0.08194622280000001,M
0,MLB2_53300,0,pta,4678,0.5410173139000001,20.9605695183,0.4750320102,M
2,MLB2_53300,0,pta,4680,0.5603457257000001,21.6715651103,0.1574903969,M
3,MLB2_53300,0,pta,4681,0.6300035864,14.2048502985,0.2586427657,M
-1,MLB2_53300,0,pta,4683,0.7043580148,17.7466614455,0.0960307298,M
0,MLB2_53300,0,pta,4684,0.3636428272,14.0978884949,0.1267605634,M
1,MLB2_53300,0,pta,4685,0.29062695720000004,13.2817389352,0.2317541613,M
2,MLB2_53300,0,pta,4686,0.5294550936,14.8318741316,0.1600512164,M
3,MLB2_53300,0,pta,4687,0.6970791767000001,18.6664255369,0.1037131882,M
-3,MLB2_53300,0,pta,4690,0.4862175989,15.2516974602,0.4366197183,M
-3,MLB2_53300,0,pta,4690,0.46395638320000004,16.9961822208,0.1984635083,M
-3,MLB2_53300,0,pta,4690,0.6106710596,16.9084074057,0.1037131882,M
-1,MLB2_53300,0,pta,4692,0.593106313,14.2802434173,0.1395646607,M
-1,MLB2_53300,0,pta,4692,0.8529676089,22.1647590364,0.0896286812,M
1,MLB2_53300,0,pta,4693,0.6583640686000001,21.7188923328,0.12291933420000001,M
2,MLB2_53300,0,pta,4694,0.5649881273,17.449542705,0.3034571063,M
2,MLB2_53300,0,pta,4694,0.6142486441,18.5971813856,0.09475032010000001,M
3,MLB2_53300,0,pta,4695,0.6988055149,18.0561052648,0.1241997439,M
-3,MLB2_53300,0,pta,4696,0.6665534272,18.5904536557,0.1267605634,M
-2,MLB2_53300,0,pta,4697,0.6110574708000001,17.6967628545,0.3201024328,M
0,MLB2_53300,0,pta,4699,0.4806870398,13.685676612,0.2253521127,M
-2,MLB2_53300,0,pta,4702,0.7191703623,17.3750828767,0.09475032010000001,M
-1,MLB2_53300,0,pta,4703,0.7573771947,20.3264306226,0.0960307298,M
0,MLB2_53300,0,pta,4704,0.7937682914,21.2045282292,0.1062740077,M
1,MLB2_53300,0,pta,4705,0.6400710887000001,17.5541986623,0.12291933420000001,M
1,MLB2_53300,0,pta,4705,0.6432380542,18.0775439579,0.204865557,M
1,MLB2_53300,0,pta,4705,0.6934451697,16.7752021494,0.1741357234,M
2,MLB2_53300,0,pta,4706,0.6638874912,16.1995141694,0.1702944942,M
2,MLB2_53300,0,pta,4706,0.698876854,17.6706445463,0.15877080670000002,M
3,MLB2_53300,0,pta,4707,0.606319051,15.7575825032,0.15236875800000002,M
1,MLB2_53300,0,pta,4712,0.5286389809,13.9551110173,0.133162612,M
1,MLB2_53300,0,pta,4712,0.5158897263000001,16.4117160585,0.2407170294,M
3,MLB2_53300,0,pta,4714,0.6257559715000001,15.1986407924,0.1267605634,M
0,MLB2_53300,0,pta,4716,0.6070981659,16.1393548753,0.15236875800000002,M
1,MLB2_53300,0,pta,4717,0.5738879432,17.3103225199,0.1370038412,M
2,MLB2_53300,0,pta,4718,0.5990823864,16.9636965079,0.1728553137,M
-3,MLB2_53300,0,pta,4719,0.7845982137,20.2739629191,0.09987195900000001,M
-2,MLB2_53300,0,pta,4720,0.757824135,20.232068423,0.0755441741,M
-1,MLB2_53300,0,pta,4721,0.6846933421,17.5753789861,0.0755441741,M
-3,MLB2_53300,0,pta,4729,0.6382184467,16.2056956069,0.1741357234,M
-2,MLB2_53300,0,pta,4730,0.7443286245,14.8337363287,0.1088348271,M
-1,MLB2_53300,0,pta,4731,0.5704872083,18.6014538689,0.0973111396,M
0,MLB2_53300,0,pta,4732,0.5634541102,16.4716151932,0.1702944942,M
3,MLB2_53300,0,pta,4734,0.5156711516,20.4218150274,0.13060179260000002,M
1,MLB2_53300,0,pta,4736,0.6475397143,16.9114364764,0.1843790013,M
2,MLB2_53300,0,pta,4737,0.5510411581,16.3539014737,0.2099871959,M
2,MLB2_53300,0,pta,4737,0.7037929442,23.0683214872,0.0845070423,M
-1,MLB2_53300,0,pta,4739,0.3177974,14.722277954,0.27784891170000003,M
-1,MLB2_53300,0,pta,4739,0.6501042534,19.774051880000002,0.1267605634,M
-1,MLB2_53300,0,pta,4739,0.6382207248,18.8352537967,0.1485275288,M
3,MLB2_53300,0,pta,4743,0.7147193394,16.3809764448,0.11011523690000001,M
3,MLB2_53300,0,pta,4743,0.5460131878,19.796784763,0.0960307298,M
-3,MLB2_53300,0,pta,4745,0.6580216272,16.7906439634,0.1997439181,M
-3,MLB2_53300,0,pta,4745,0.5391853935,22.5861263872,0.1177976953,M
-3,MLB2_53300,0,pta,4745,0.6564746928,20.5464010142,0.08194622280000001,M
-1,MLB2_53300,0,pta,4747,0.4599943711,14.8651129191,0.49551856590000004,M
-1,MLB2_53300,0,pta,4747,0.5000410892,16.1572640682,0.1562099872,M
1,MLB2_53300,0,pta,4749,0.5140492002,19.9757785173,0.204865557,M
-1,MLB2_53300,0,pta,4751,0.5032044250000001,17.4279697878,0.10499359800000001,M
0,MLB2_53300,0,pta,4752,0.5009807787,19.3527940449,0.1702944942,M
0,MLB2_53300,0,pta,4752,0.5154855770000001,22.2860758546,0.18565941100000002,M
1,MLB2_53300,0,pta,4753,0.7751104188,20.5920705182,0.0960307298,M
1,MLB2_53300,0,pta,4753,0.7719160212,21.2791211188,0.16645326500000002,M
2,MLB2_53300,0,pta,4754,0.4654474776,16.0427702774,0.1600512164,M
2,MLB2_53300,0,pta,4754,0.5832375756,15.2937908713,0.2330345711,M
3,MLB2_53300,0,pta,4755,0.6144155746000001,22.4488609482,0.08322663250000001,M
-1,MLB2_53300,0,pta,4758,0.5924412116000001,14.4476298613,0.17541613320000002,M
-1,MLB2_53300,0,pta,4758,0.7193222305,16.800620663,0.0870678617,M
0,MLB2_53300,0,pta,4759,0.6400605580000001,15.5722661527,0.3828425096,M
2,MLB2_53300,0,pta,4761,0.6063018343000001,15.7602846153,0.171574904,M
-3,MLB2_53300,0,pta,4762,0.48120110660000004,15.9616183103,0.2163892446,M
-3,MLB2_53300,0,pta,4762,0.6530340388,16.8109183739,0.1011523688,M
-3,MLB2_53300,0,pta,4762,0.28922596700000003,15.073402162,0.0806658131,M
-2,MLB2_53300,0,pta,4763,0.5313140548,18.3900569229,0.2983354673,M
-2,MLB2_53300,0,pta,4763,0.530739226,22.0692599249,0.0921895006,M
-1,MLB2_53300,0,pta,4764,0.4978273251,14.0883420498,0.1574903969,M
-1,MLB2_53300,0,pta,4770,0.5653817539,19.3018882376,0.1459667093,M
0,MLB2_53300,0,pta,4771,0.49437278960000003,14.6961040347,0.18309859150000002,M
1,MLB2_53300,0,pta,4772,0.7895146128,21.091207338,0.1088348271,M
2,MLB2_53300,0,pta,4773,0.5682237804,14.6656966065,0.28553137,M
-2,MLB2_53300,0,pta,4775,0.7532731717000001,18.4298575578,0.0870678617,M
0,MLB2_53300,0,pta,4776,0.5594899560000001,16.2428266333,0.32266325220000003,M
0,MLB2_53300,0,pta,4776,0.5523609995000001,20.7929086029,0.1600512164,M
1,MLB2_53300,0,pta,4777,0.46198954070000003,15.6406499832,0.1600512164,M
0,MLB2_53300,0,pta,4780,0.8024887668,19.2013243008,0.11267605630000001,M
1,MLB2_53300,0,pta,4781,0.6592073634000001,19.6023733188,0.1088348271,M
1,MLB2_53300,0,pta,4781,0.6481277746,22.1518462162,0.1024327785,M
1,MLB2_53300,0,pta,4781,0.6565085658,19.8298045042,0.0793854033,M
1,MLB2_53300,0,pta,4781,0.6581535573,22.577399409,0.08322663250000001,M
2,MLB2_53300,0,pta,4782,0.6838775433000001,19.0619503804,0.1395646607,M
3,MLB2_53300,0,pta,4783,0.5634903103000001,15.1952496361,0.13060179260000002,M
3,MLB2_53300,0,pta,4783,0.45234874550000004,17.1000863681,0.1600512164,M
-1,MLB2_53300,0,pta,4791,0.5283070241,14.9574338768,0.2919334187,M
-1,MLB2_53300,0,pta,4791,0.6118168916,18.8951079554,0.21766965430000002,M
-1,MLB2_53300,0,pta,4791,0.5962217864,22.9850954864,0.1408450704,M
0,MLB2_53300,0,pta,4792,0.8103723853,20.2316760721,0.15236875800000002,M
1,MLB2_53300,0,pta,4793,0.6243452380000001,17.1825949469,0.2151088348,M
1,MLB2_53300,0,pta,4793,0.5124793398,15.4720982224,0.3252240717,M
1,MLB2_53300,0,pta,4793,0.8292874383000001,21.7954240216,0.1600512164,M
3,MLB2_53300,0,pta,4795,0.7085932334,20.2846867469,0.09346991040000001,M
0,MLB2_53300,0,pta,4801,0.5208520877,19.6518072708,0.1139564661,M
0,MLB2_53300,0,pta,4801,0.45073559960000004,16.6629981448,0.0921895006,M
1,MLB2_53300,0,pta,4802,0.6421918363,18.3227705255,0.32778489120000004,M
2,MLB2_53300,0,pta,4803,0.8001885414000001,20.7129516253,0.0870678617,M
3,MLB2_53300,0,pta,4808,0.4671446535,14.7142476704,0.2509603073,M
-3,MLB2_53300,0,pta,4809,0.7086668777,19.2703896663,0.1690140845,M
-2,MLB2_53300,0,pta,4810,0.5578913647,19.0083624251,0.2612035851,M
-1,MLB2_53300,0,pta,4811,0.6787162945,19.866184144800002,0.38412291930000003,M
0,MLB2_53300,0,pta,4812,0.7151238550000001,13.9500229566,0.1165172855,M
1,MLB2_53300,0,pta,4813,0.6887723311,20.4115878405,0.1037131882,M
2,MLB2_53300,0,pta,4814,0.6438498902,16.277132354,0.1728553137,M
2,MLB2_53300,0,pta,4814,0.7162485024,14.4098302008,0.1139564661,M
-1,MLB2_53300,0,pta,4815,0.5933152691,19.6043831281,0.2266325224,M
1,MLB2_53300,0,pta,4816,0.4903186003,18.086723,0.2765685019,M
-2,MLB2_53300,0,pta,4818,0.6110789995,18.1816547387,0.1408450704,M
-2,MLB2_53300,0,pta,4818,0.6149395527,17.7190771495,0.1011523688,M
-2,MLB2_53300,0,pta,4818,0.6325721971,21.4211383601,0.0921895006,M
0,MLB2_53300,0,pta,4820,0.7345908933,18.5716982129,0.0985915493,M
-1,MLB2_53300,0,pta,4822,0.6799911588,16.1281119692,0.1241997439,M
0,MLB2_53300,0,pta,4823,0.5964994183,16.6803837678,0.1062740077,M
1,MLB2_53300,0,pta,4824,0.46958520740000004,17.9109287259,0.4110115237,M
1,MLB2_53300,0,pta,4824,0.6107259843,17.4593599452,0.2688860435,M
-2,MLB2_53300,0,pta,4828,0.6680954739,21.9543286804,0.13060179260000002,M
